,OrderID,CustomerID,Product,Category,Quantity,UnitPrice,OrderDate,PaymentMethod,City,DeliveryStatus,ReturnFlag,TotalRevenue,HighOrder,CityGroup
711,O2122,C1121,Headphones,Electronics,2.0,3800.0,2026-06-28,Cash,Lahore,Returned,1.0,7600.0,0,Tier2
712,O2123,C1122,Shirt,Fashion,3.0,2200.0,2026-06-29,Card,Karachi,Delivered,0.0,6600.0,0,Tier1
713,O2124,C1123,Shoes,Fashion,2.0,5600.0,2026-06-30,Cash,Islamabad,Delivered,0.0,11200.0,0,Tier2
714,O2125,C1124,Watch,Fashion,1.0,15000.0,2026-07-01,Card,Lahore,Delivered,0.0,15000.0,0,Tier2
715,O2126,C1125,Tablet,Electronics,1.0,82500.0,2026-07-02,Credit Card,Karachi,Delivered,0.0,82500.0,1,Tier1
716,O2127,C1126,Phone,Electronics,1.0,51000.0,2026-07-03,Cash,Lahore,Delivered,0.0,51000.0,1,Tier2
717,O2128,C1127,Laptop,Electronics,1.0,120000.0,2026-07-04,Card,Karachi,Delivered,0.0,120000.0,1,Tier1
718,O2129,C1128,Headphones,Electronics,2.0,3950.0,2026-07-05,Cash,Islamabad,Returned,1.0,7900.0,0,Tier2
719,O2130,C1129,Shirt,Fashion,4.0,2100.0,2026-07-06,Card,Lahore,Delivered,0.0,8400.0,0,Tier2
720,O2131,C1130,Shoes,Fashion,1.0,5800.0,2026-07-07,Cash,Karachi,Delivered,0.0,5800.0,0,Tier1
721,O2132,C1131,Watch,Fashion,2.0,15200.0,2026-07-08,Card,Lahore,Delivered,0.0,30400.0,0,Tier2
722,O2133,C1132,Tablet,Electronics,1.0,81500.0,2026-07-09,Credit Card,Karachi,Delivered,0.0,81500.0,1,Tier1
723,O2134,C1133,Phone,Electronics,1.0,50800.0,2026-07-10,Cash,Lahore,Delivered,0.0,50800.0,1,Tier2
724,O2135,C1134,Laptop,Electronics,1.0,121500.0,2026-07-11,Card,Karachi,Delivered,0.0,121500.0,1,Tier1
725,O2136,C1135,Headphones,Electronics,2.0,3850.0,2026-07-12,Cash,Islamabad,Returned,1.0,7700.0,0,Tier2
726,O2137,C1136,Shirt,Fashion,3.0,2150.0,2026-07-13,Card,Lahore,Delivered,0.0,6450.0,0,Tier2
727,O2138,C1137,Shoes,Fashion,1.0,5900.0,2026-07-14,Cash,Karachi,Delivered,0.0,5900.0,0,Tier1
728,O2139,C1138,Watch,Fashion,2.0,15350.0,2026-07-15,Card,Lahore,Delivered,0.0,30700.0,0,Tier2
729,O2140,C1139,Tablet,Electronics,1.0,80000.0,2026-07-16,Credit Card,Karachi,Delivered,0.0,80000.0,1,Tier1
730,O2141,C1140,Phone,Electronics,1.0,50000.0,2026-07-17,Cash,Islamabad,Delivered,0.0,50000.0,0,Tier2
731,O2142,C1141,Laptop,Electronics,1.0,122500.0,2026-07-18,Card,Lahore,Delivered,0.0,122500.0,1,Tier2
732,O2143,C1142,Headphones,Electronics,2.0,3900.0,2026-07-19,Cash,Karachi,Returned,1.0,7800.0,0,Tier1
733,O2144,C1143,Shirt,Fashion,4.0,2100.0,2026-07-20,Card,Lahore,Delivered,0.0,8400.0,0,Tier2
734,O2145,C1144,Shoes,Fashion,1.0,5800.0,2026-07-21,Cash,Karachi,Delivered,0.0,5800.0,0,Tier1
735,O2146,C1145,Watch,Fashion,2.0,15100.0,2026-07-22,Card,Islamabad,Delivered,0.0,30200.0,0,Tier2
736,O2147,C1146,Tablet,Electronics,1.0,82000.0,2026-07-23,Credit Card,Lahore,Delivered,0.0,82000.0,1,Tier2
737,O2148,C1147,Phone,Electronics,1.0,51000.0,2026-07-24,Cash,Karachi,Delivered,0.0,51000.0,1,Tier1
738,O2149,C1148,Laptop,Electronics,1.0,119000.0,2026-07-25,Card,Lahore,Delivered,0.0,119000.0,1,Tier2
739,O2150,C1149,Headphones,Electronics,2.0,3750.0,2026-07-26,Cash,Karachi,Returned,1.0,7500.0,0,Tier1
740,O2151,C1150,Shirt,Fashion,3.0,2200.0,2026-07-27,Card,Islamabad,Delivered,0.0,6600.0,0,Tier2
741,O2152,C1151,Shoes,Fashion,2.0,5600.0,2026-07-28,Cash,Lahore,Delivered,0.0,11200.0,0,Tier2
742,O2153,C1152,Watch,Fashion,1.0,15000.0,2026-07-29,Card,Karachi,Delivered,0.0,15000.0,0,Tier1
743,O2154,C1153,Tablet,Electronics,1.0,81000.0,2026-07-30,Credit Card,Lahore,Delivered,0.0,81000.0,1,Tier2
744,O2155,C1154,Phone,Electronics,1.0,50500.0,2026-07-31,Cash,Karachi,Delivered,0.0,50500.0,1,Tier1
745,O2156,C1155,Laptop,Electronics,1.0,121000.0,2026-08-01,Card,Lahore,Delivered,0.0,121000.0,1,Tier2
746,O2157,C1156,Headphones,Electronics,2.0,3950.0,2026-08-02,Cash,Karachi,Returned,1.0,7900.0,0,Tier1
747,O2158,C1157,Shirt,Fashion,4.0,2050.0,2026-08-03,Card,Lahore,Delivered,0.0,8200.0,0,Tier2
748,O2159,C1158,Shoes,Fashion,1.0,5800.0,2026-08-04,Cash,Islamabad,Delivered,0.0,5800.0,0,Tier2
749,O2160,C1159,Watch,Fashion,2.0,15200.0,2026-08-05,Card,Karachi,Delivered,0.0,30400.0,0,Tier1
750,O2161,C1160,Tablet,Electronics,1.0,82500.0,2026-08-06,Credit Card,Lahore,Delivered,0.0,82500.0,1,Tier2
751,O2162,C1161,Phone,Electronics,1.0,50800.0,2026-08-07,Cash,Karachi,Delivered,0.0,50800.0,1,Tier1
752,O2163,C1162,Laptop,Electronics,1.0,120500.0,2026-08-08,Card,Lahore,Delivered,0.0,120500.0,1,Tier2
753,O2164,C1163,Headphones,Electronics,2.0,3800.0,2026-08-09,Cash,Karachi,Returned,1.0,7600.0,0,Tier1
754,O2165,C1164,Shirt,Fashion,3.0,2150.0,2026-08-10,Card,Islamabad,Delivered,0.0,6450.0,0,Tier2
755,O2166,C1165,Shoes,Fashion,1.0,5900.0,2026-08-11,Cash,Lahore,Delivered,0.0,5900.0,0,Tier2
756,O2167,C1166,Watch,Fashion,2.0,15300.0,2026-08-12,Card,Karachi,Delivered,0.0,30600.0,0,Tier1
757,O2168,C1167,Tablet,Electronics,1.0,80000.0,2026-08-13,Credit Card,Lahore,Delivered,0.0,80000.0,1,Tier2
758,O2169,C1168,Phone,Electronics,1.0,50000.0,2026-08-14,Cash,Karachi,Delivered,0.0,50000.0,0,Tier1
759,O2170,C1169,Laptop,Electronics,1.0,122000.0,2026-08-15,Card,Lahore,Delivered,0.0,122000.0,1,Tier2
760,O2171,C1170,Headphones,Electronics,2.0,3900.0,2026-08-16,Cash,Islamabad,Returned,1.0,7800.0,0,Tier2
761,O2172,C1171,Shirt,Fashion,4.0,2100.0,2026-08-17,Card,Karachi,Delivered,0.0,8400.0,0,Tier1
762,O2173,C1172,Shoes,Fashion,1.0,5800.0,2026-08-18,Cash,Lahore,Delivered,0.0,5800.0,0,Tier2
763,O2174,C1173,Watch,Fashion,2.0,15100.0,2026-08-19,Card,Karachi,Delivered,0.0,30200.0,0,Tier1
764,O2175,C1174,Tablet,Electronics,1.0,81500.0,2026-08-20,Credit Card,Lahore,Delivered,0.0,81500.0,1,Tier2
765,O2176,C1175,Phone,Electronics,1.0,51000.0,2026-08-21,Cash,Karachi,Delivered,0.0,51000.0,1,Tier1
766,O2177,C1176,Laptop,Electronics,1.0,119500.0,2026-08-22,Card,Lahore,Delivered,0.0,119500.0,1,Tier2
767,O2178,C1177,Headphones,Electronics,2.0,3850.0,2026-08-23,Cash,Karachi,Returned,1.0,7700.0,0,Tier1
768,O2179,C1178,Shirt,Fashion,3.0,2200.0,2026-08-24,Card,Islamabad,Delivered,0.0,6600.0,0,Tier2
769,O2180,C1179,Shoes,Fashion,2.0,5600.0,2026-08-25,Cash,Lahore,Delivered,0.0,11200.0,0,Tier2
770,O2181,C1180,Watch,Fashion,1.0,15000.0,2026-08-26,Card,Karachi,Delivered,0.0,15000.0,0,Tier1
771,O2182,C1181,Tablet,Electronics,1.0,82000.0,2026-08-27,Credit Card,Lahore,Delivered,0.0,82000.0,1,Tier2
772,O2183,C1182,Phone,Electronics,1.0,50800.0,2026-08-28,Cash,Karachi,Delivered,0.0,50800.0,1,Tier1
773,O2184,C1183,Laptop,Electronics,1.0,121500.0,2026-08-29,Card,Lahore,Delivered,0.0,121500.0,1,Tier2
774,O2185,C1184,Headphones,Electronics,2.0,3750.0,2026-08-30,Cash,Islamabad,Returned,1.0,7500.0,0,Tier2
775,O2186,C1185,Shirt,Fashion,4.0,2050.0,2026-08-31,Card,Karachi,Delivered,0.0,8200.0,0,Tier1
776,O2187,C1186,Shoes,Fashion,1.0,5800.0,2026-09-01,Cash,Lahore,Delivered,0.0,5800.0,0,Tier2
777,O2188,C1187,Watch,Fashion,2.0,15250.0,2026-09-02,Card,Karachi,Delivered,0.0,30500.0,0,Tier1
778,O2189,C1188,Tablet,Electronics,1.0,80000.0,2026-09-03,Credit Card,Lahore,Delivered,0.0,80000.0,1,Tier2
779,O2190,C1189,Phone,Electronics,1.0,50500.0,2026-09-04,Cash,Karachi,Delivered,0.0,50500.0,1,Tier1
780,O2191,C1190,Laptop,Electronics,1.0,122500.0,2026-09-05,Card,Lahore,Delivered,0.0,122500.0,1,Tier2
781,O2192,C1191,Headphones,Electronics,2.0,3900.0,2026-09-06,Cash,Karachi,Returned,1.0,7800.0,0,Tier1
782,O2193,C1192,Shirt,Fashion,3.0,2150.0,2026-09-07,Card,Islamabad,Delivered,0.0,6450.0,0,Tier2
783,O2194,C1193,Shoes,Fashion,1.0,5900.0,2026-09-08,Cash,Lahore,Delivered,0.0,5900.0,0,Tier2
784,O2195,C1194,Watch,Fashion,2.0,15300.0,2026-09-09,Card,Karachi,Delivered,0.0,30600.0,0,Tier1
785,O2196,C1195,Tablet,Electronics,1.0,81500.0,2026-09-10,Credit Card,Lahore,Delivered,0.0,81500.0,1,Tier2
786,O2197,C1196,Phone,Electronics,1.0,51000.0,2026-09-11,Cash,Karachi,Delivered,0.0,51000.0,1,Tier1
787,O2198,C1197,Laptop,Electronics,1.0,120000.0,2026-09-12,Card,Lahore,Delivered,0.0,120000.0,1,Tier2
788,O2199,C1198,Headphones,Electronics,2.0,3800.0,2026-09-13,Cash,Islamabad,Returned,1.0,7600.0,0,Tier2
789,O2200,C1199,Shirt,Fashion,4.0,2100.0,2026-09-14,Card,Karachi,Delivered,0.0,8400.0,0,Tier1
